participant_id,age,gender_id,country_id,occupation_id
2630,29,2,6,2
2631,38,1,17,3
2632,40,2,13,3
2633,37,3,10,2
2634,38,2,17,1
2635,55,2,1,2
2636,47,2,18,3
2637,37,1,7,2
2638,46,2,5,2
2639,22,1,4,3
2640,39,1,17,1
2641,56,1,17,4
2642,32,2,6,1
2643,24,3,17,4
2644,27,1,12,3
2645,21,2,9,3
2646,25,2,7,4
2647,30,2,1,3
2648,18,1,6,3
2649,35,2,7,4
2650,45,2,6,2
2651,24,1,12,1
2652,53,1,16,1
2653,41,1,5,5
2654,47,1,20,3
2655,27,2,14,2
2656,45,1,14,2
2657,21,2,17,3
2658,45,1,18,1
2659,37,1,9,5
2660,41,2,5,5
2661,20,1,6,5
2662,24,2,16,4
2663,42,2,18,4
2664,23,1,1,3
2665,40,1,4,5
2666,18,1,9,2
2667,45,1,5,4
2668,20,1,11,4
2669,41,2,19,3
2670,42,2,7,4
2671,26,2,16,3
2672,41,2,5,2
2673,38,1,3,3
2674,28,2,16,5
2675,22,2,11,4
2676,18,2,12,1
2677,39,1,19,3
2678,18,1,10,2
2679,36,2,10,5
2680,31,1,10,3
2681,43,2,10,5
2682,31,1,8,2
2683,31,2,4,5
2684,43,2,20,2
2685,39,1,19,4
2686,38,1,1,5
2687,40,2,15,1
2688,18,1,4,1
2689,44,1,2,1
2690,42,1,2,3
2691,22,2,5,4
2692,32,2,19,4
2693,34,1,16,2
2694,33,2,19,2
2695,39,2,9,3
2696,52,2,17,5
2697,47,1,20,3
2698,19,2,14,1
2699,42,1,16,4
2700,50,2,15,2
2701,39,2,20,2
2702,48,2,14,4
2703,59,2,12,1
2704,47,1,10,1
2705,37,1,4,1
2706,47,2,10,4
2707,36,2,11,3
2708,35,1,5,1
2709,30,1,5,3
2710,53,1,17,5
2711,25,1,12,2
2712,53,2,1,3
2713,40,1,11,5
2714,18,2,12,4
2715,39,2,14,5
2716,18,1,8,5
2717,42,1,17,2
2718,45,1,9,5
2719,27,2,18,5
2720,36,2,3,2
2721,58,2,3,4
2722,28,1,14,1
2723,22,2,11,3
2724,52,1,10,3
2725,58,2,3,5
2726,35,1,7,1
2727,47,1,18,1
2728,51,2,4,5
2729,26,2,5,3
2730,29,1,12,3
2731,49,1,13,1
2732,55,1,4,1
2733,41,1,1,5
2734,24,2,9,3
2735,58,1,12,3
2736,28,2,19,5
2737,30,1,15,5
2738,39,2,6,4
2739,53,1,14,1
2740,45,2,13,1
2741,39,2,4,1
2742,40,2,18,2
2743,35,1,8,2
2744,41,1,20,5
2745,18,1,9,4
2746,31,2,9,2
2747,37,1,10,1
2748,21,1,6,4
2749,39,2,20,3
2750,32,2,17,5
2751,56,2,15,2
2752,53,2,6,4
2753,29,2,7,2
2754,33,1,16,2
2755,34,2,13,5
2756,29,1,11,2
2757,37,1,13,5
2758,25,1,8,5
2759,21,1,2,3
2760,42,2,13,1
2761,42,1,18,3
2762,25,2,1,2
2763,45,1,5,3
2764,27,1,19,4
2765,38,1,4,3
2766,44,1,17,3
2767,34,2,17,3
2768,40,2,4,5
2769,28,1,19,1
2770,32,2,2,3
2771,32,1,16,3
2772,26,2,17,1
2773,32,1,3,3
2774,18,2,13,1
2775,29,1,15,3
2776,31,1,17,3
2777,31,2,14,4
2778,32,2,5,4
2779,34,2,7,4
2780,40,2,14,5
2781,45,2,4,2
2782,27,2,17,4
2783,20,1,7,2
2784,22,2,2,1
2785,29,3,6,2
2786,30,1,20,1
2787,25,2,18,2
2788,19,2,10,1
2789,29,1,4,4
2790,37,2,7,4
2791,42,1,11,4
2792,28,1,5,1
2793,30,2,17,5
2794,23,1,9,2
2795,34,2,1,1
2796,24,2,19,4
2797,41,1,1,2
2798,18,1,7,4
2799,30,1,16,5
2800,38,1,11,3
2801,37,1,7,4
2802,67,1,5,3
2803,39,2,3,5
2804,22,1,12,3
2805,33,1,12,4
2806,18,2,19,5
2807,34,1,4,2
2808,25,2,7,3
2809,45,1,7,3
2810,28,1,3,1
2811,33,1,11,4
2812,27,2,1,4
2813,55,1,17,3
2814,31,2,14,3
2815,56,1,9,3
2816,44,1,13,4
2817,40,1,17,1
2818,39,1,18,3
2819,39,1,10,4
2820,18,2,7,4
2821,31,2,15,1
2822,45,1,6,1
2823,34,1,5,1
2824,18,2,1,2
2825,34,1,11,2
2826,55,2,5,3
2827,49,2,1,4
2828,34,1,20,1
2829,46,2,11,2
2830,30,2,9,3
2831,18,2,5,4
2832,23,1,11,1
2833,53,1,16,2
2834,31,1,6,2
2835,32,2,10,4
2836,31,1,1,2
2837,57,1,13,4
2838,54,1,8,1
2839,61,1,11,4
2840,33,2,17,1
2841,38,2,14,5
2842,18,2,17,2
2843,52,2,1,5
2844,20,1,20,4
2845,37,1,13,1
2846,21,1,6,2
2847,27,2,19,3
2848,24,2,12,2
2849,27,2,12,3
2850,28,2,15,2
2851,28,2,16,1
2852,45,1,18,4
2853,21,2,15,1
2854,37,3,16,2
2855,49,2,4,3
2856,28,1,12,1
2857,26,1,2,1
2858,32,2,16,3
2859,49,1,4,5
2860,37,1,10,2
2861,28,1,1,1
2862,40,1,5,1
2863,21,2,14,2
2864,43,1,13,3
2865,39,1,17,2
2866,31,2,1,4
2867,24,2,18,4
2868,24,1,5,1
2869,41,2,16,4
2870,49,1,5,2
2871,27,1,12,1
2872,40,1,5,4
2873,18,2,9,3
2874,27,2,13,4
2875,34,2,10,3
2876,24,1,6,4
2877,23,1,10,3
2878,26,1,6,2
2879,38,1,3,2
2880,32,2,18,5
2881,18,2,16,2
2882,18,1,18,4
2883,27,1,13,1
2884,40,2,15,3
2885,18,2,10,2
2886,29,2,13,1
2887,28,2,5,3
2888,51,1,20,3
2889,30,1,3,3
2890,39,1,17,2
2891,36,1,3,3
2892,18,1,17,5
2893,44,1,2,2
2894,37,2,20,1
2895,41,1,10,5
2896,80,2,13,5
2897,18,2,16,2
2898,55,2,18,3
2899,31,1,2,5
2900,38,2,1,4
2901,34,2,8,1
2902,29,2,17,4
2903,28,1,12,2
2904,38,1,19,5
2905,18,1,17,3
2906,44,2,3,3
2907,30,2,1,5
2908,21,1,10,5
2909,29,2,6,3
2910,50,1,20,1
2911,28,1,17,2
2912,39,1,1,1
2913,26,1,11,3
2914,44,2,17,2
2915,43,2,13,2
2916,57,1,12,3
2917,32,2,8,3
2918,43,2,3,5
2919,36,2,18,5
2920,50,2,6,5
2921,26,2,7,3
2922,43,2,2,1
2923,32,1,12,2
2924,34,1,7,1
2925,36,1,7,4
2926,38,1,14,1
2927,33,2,13,4
2928,37,2,4,4
2929,53,2,7,2
2930,46,1,11,2
2931,45,1,5,4
2932,29,2,7,3
2933,24,2,19,4
2934,46,1,19,5
2935,45,1,15,2
2936,52,1,8,1
2937,27,2,14,2
2938,32,2,18,3
2939,18,1,1,5
2940,30,1,7,3
2941,46,1,15,1
2942,29,1,9,2
2943,42,1,18,1
2944,32,1,3,5
2945,38,2,13,1
2946,21,2,19,4
2947,36,1,19,5
2948,18,2,1,3
2949,32,1,20,3
2950,18,1,17,1
2951,49,3,14,5
2952,44,2,3,1
2953,40,2,18,4
2954,53,1,12,5
2955,23,1,17,2
2956,55,1,17,3
2957,46,2,19,1
2958,32,2,12,4
2959,48,1,1,3
2960,21,1,4,5
2961,25,1,1,3
2962,27,2,8,3
2963,28,2,15,2
2964,22,2,1,2
2965,49,1,18,4
2966,31,1,5,4
2967,39,2,11,1
2968,28,2,8,2
2969,18,1,9,5
2970,38,2,9,1
2971,18,1,2,5
2972,34,1,7,2
2973,18,2,15,5
2974,58,2,10,5
2975,45,1,19,2
2976,36,2,17,2
2977,50,2,20,3
2978,24,1,6,5
2979,41,1,8,1
2980,37,1,8,4
2981,38,2,9,3
2982,50,2,16,4
2983,43,2,2,1
2984,38,2,19,1
2985,18,1,1,2
2986,23,2,17,5
2987,33,1,8,2
2988,36,2,15,5
2989,21,2,12,3
2990,63,3,1,2
2991,53,2,8,2
2992,42,2,1,1
2993,35,2,15,5
2994,32,2,14,1
2995,23,2,5,2
2996,35,2,19,5
2997,38,1,13,5
2998,20,1,13,3
2999,39,1,18,1
3000,33,2,16,3
3001,18,1,9,1
3002,24,2,2,1
3003,30,1,7,5
3004,57,1,1,5
3005,41,2,18,4
3006,18,1,5,2
3007,40,1,6,3
3008,18,1,10,4
3009,47,2,3,3
3010,29,1,20,3
3011,33,1,5,2
3012,50,2,10,3
3013,19,1,7,3
3014,18,2,14,5
3015,27,2,11,5
3016,47,1,18,5
3017,18,1,15,2
3018,18,1,9,5
3019,29,1,7,4
3020,41,2,2,4
3021,49,2,10,4
3022,29,1,1,2
3023,30,2,8,1
3024,48,1,4,1
3025,18,1,13,4
3026,30,2,2,1
3027,37,2,2,3
3028,40,1,11,2
3029,28,1,15,4
3030,35,1,12,4
3031,18,1,12,4
3032,27,1,20,3
3033,40,2,6,5
3034,23,2,14,4
3035,35,2,2,1
3036,40,2,10,5
3037,30,2,17,3
3038,37,2,9,4
3039,23,2,17,5
3040,32,2,5,4
3041,42,1,11,4
3042,36,1,11,3
3043,27,2,19,1
3044,37,1,4,3
3045,43,2,6,3
3046,18,1,1,1
3047,48,2,18,5
3048,30,1,6,3
3049,40,2,3,4
3050,49,1,8,3
3051,18,2,9,1
3052,26,1,1,5
3053,31,2,17,1
3054,25,2,10,4
3055,55,1,6,5
3056,24,2,12,3
3057,28,1,15,5
3058,37,2,9,3
3059,20,2,1,3
3060,30,1,8,2
3061,38,2,14,3
3062,31,2,19,3
3063,33,1,9,3
3064,28,1,20,2
3065,18,1,3,5
3066,38,2,14,2
3067,56,1,16,1
3068,35,2,14,3
3069,37,2,20,2
3070,43,1,19,2
3071,19,2,10,5
3072,55,2,6,5
3073,37,2,4,5
3074,54,1,16,4
3075,26,1,2,5
3076,56,1,2,3
3077,44,2,10,2
3078,41,1,10,1
3079,37,1,18,1
3080,32,2,1,1
3081,49,2,7,3
3082,36,2,12,2
3083,18,2,19,4
3084,21,1,8,4
3085,32,2,11,5
3086,38,2,17,4
3087,34,1,11,2
3088,49,1,2,5
3089,18,1,13,3
3090,36,2,15,1
3091,18,2,15,1
3092,44,2,9,5
3093,33,2,1,5
3094,40,2,13,5
3095,24,1,19,2
3096,50,2,14,5
3097,47,2,15,2
3098,42,2,14,5
3099,33,1,16,2
3100,41,1,20,2
3101,26,1,4,4
3102,45,2,7,4
3103,54,2,14,5
3104,47,2,17,5
3105,26,2,11,2
3106,39,1,5,2
3107,19,1,13,4
3108,41,1,14,3
3109,40,1,8,1
3110,18,1,14,1
3111,21,2,16,3
3112,31,3,12,3
3113,31,2,10,1
3114,20,1,20,4
3115,39,2,20,1
3116,38,2,8,3
3117,32,1,14,1
3118,25,2,4,1
3119,47,2,14,3
3120,54,2,11,4
3121,29,2,15,1
3122,27,1,18,5
3123,40,1,10,5
3124,30,2,10,1
3125,33,2,12,3
3126,43,1,17,5
3127,18,2,5,1
3128,50,2,4,3
3129,35,2,15,5
3130,30,1,12,4
3131,33,2,2,3
3132,34,2,14,5
3133,18,1,7,2
3134,52,2,2,2
3135,35,1,17,3
3136,40,2,3,5
3137,46,2,1,4
3138,22,2,4,3
3139,40,2,14,3
3140,31,1,15,4
3141,45,1,19,1
3142,18,2,17,1
3143,33,2,5,4
3144,27,2,9,4
3145,40,1,1,5
3146,40,1,2,4
3147,26,2,4,2
3148,26,1,15,2
3149,33,1,14,1
3150,24,1,2,2
3151,45,2,7,2
3152,30,2,10,5
3153,18,2,6,1
3154,30,1,1,5
3155,22,1,8,3
3156,18,1,20,2
3157,20,2,11,2
3158,36,2,18,5
3159,50,2,2,3
3160,38,1,4,2
3161,27,2,17,4
3162,40,2,7,5
3163,29,1,13,1
3164,26,2,19,3
3165,21,2,1,2
3166,18,2,2,2
3167,30,1,12,1
3168,36,1,6,2
3169,33,1,17,4
3170,30,1,4,4
3171,23,1,1,3
3172,42,1,17,4
3173,19,1,13,3
3174,44,1,20,3
3175,22,2,2,5
3176,25,2,1,2
3177,18,2,11,2
3178,28,1,4,4
3179,46,1,2,2
3180,41,1,10,3
3181,46,2,2,3
3182,41,2,10,1
3183,21,2,7,2
3184,31,1,14,2
3185,25,2,8,4
3186,50,1,13,4
3187,20,2,15,5
3188,45,2,12,4
3189,45,1,19,3
3190,56,2,13,3
3191,30,2,7,2
3192,43,1,14,1
3193,62,2,13,2
3194,27,3,11,1
3195,18,1,10,4
3196,18,2,14,5
3197,43,1,7,5
3198,18,2,12,5
3199,30,1,15,4
3200,40,1,16,1
3201,37,1,20,2
3202,40,2,9,5
3203,37,2,9,2
3204,50,2,20,5
3205,23,1,9,1
3206,26,1,3,4
3207,25,2,11,1
3208,44,1,16,1
3209,45,2,5,3
3210,40,2,2,5
3211,49,2,5,1
3212,20,2,19,3
3213,55,2,4,2
3214,53,1,15,1
3215,43,2,3,4
3216,56,2,18,3
3217,18,1,1,4
3218,28,2,4,3
3219,26,1,4,5
3220,43,2,1,2
3221,22,1,20,4
3222,44,1,14,1
3223,51,2,13,2
3224,43,1,13,2
3225,38,1,11,1
3226,23,1,18,4
3227,24,2,5,4
3228,49,2,13,5
3229,44,1,20,3
3230,34,1,11,2
3231,29,2,14,2
3232,18,2,7,5
3233,22,2,17,3
3234,57,2,1,3
3235,19,2,19,3
3236,37,2,15,1
3237,47,2,17,5
3238,19,2,17,1
3239,37,1,19,3
3240,46,2,15,1
3241,35,2,9,2
3242,69,2,20,1
3243,18,1,9,1
3244,47,1,16,4
3245,32,1,1,5
3246,44,2,13,3
3247,40,1,8,5
3248,26,2,18,2
3249,37,2,10,3
3250,18,1,8,2
3251,42,1,10,1
3252,38,1,14,4
3253,42,1,4,3
3254,47,1,5,2
3255,39,2,17,1
3256,36,2,5,3
3257,24,2,8,3
3258,26,1,2,5
3259,49,2,6,3
3260,52,1,18,2
3261,32,2,9,4
3262,35,2,6,3
3263,24,2,17,2
3264,49,2,14,1
3265,42,1,8,1
3266,58,2,14,3
3267,24,2,2,4
3268,30,2,13,3
3269,37,2,5,5
3270,42,2,11,3
3271,32,2,20,5
3272,24,1,1,5
3273,45,2,19,5
3274,43,2,4,5
3275,24,1,19,5
3276,51,2,18,1
3277,49,2,13,3
3278,36,1,20,3
3279,35,2,11,5
3280,41,1,1,5
3281,24,1,16,5
3282,35,1,18,3
3283,18,1,18,5
3284,45,2,10,5
3285,18,2,6,4
3286,53,2,7,3
3287,31,2,8,4
3288,32,1,6,2
3289,27,1,16,4
3290,31,2,6,4
3291,52,1,9,2
3292,18,2,18,4
3293,50,1,19,4
3294,39,1,5,5
3295,20,1,9,2
3296,22,2,8,5
3297,55,1,4,1
3298,23,2,8,3
3299,21,1,10,4
3300,48,2,20,1
3301,39,2,12,2
3302,23,1,13,1
3303,37,1,1,2
3304,22,2,12,2
3305,48,1,13,2
3306,47,1,1,4
3307,41,1,4,2
3308,39,1,9,4
3309,56,2,5,1
3310,34,1,14,1
3311,20,2,19,4
3312,40,2,10,1
3313,60,1,9,5
3314,22,1,7,1
3315,30,1,16,5
3316,39,1,5,1
3317,34,1,6,1
3318,23,2,7,2
3319,48,3,6,5
3320,62,2,3,4
3321,37,1,3,2
3322,24,1,4,5
3323,18,1,8,2
3324,38,2,20,3
3325,48,1,15,2
3326,40,1,5,4
3327,34,1,12,3
3328,27,2,16,4
3329,21,1,2,4
3330,45,1,11,5
3331,45,1,8,1
3332,18,1,19,2
3333,54,2,11,4
3334,41,2,9,3
3335,51,2,1,5
3336,18,2,12,2
3337,18,1,12,2
3338,33,2,10,5
3339,41,2,10,2
3340,56,2,1,1
3341,43,1,11,1
3342,32,2,2,2
3343,22,2,4,2
3344,49,2,10,5
3345,23,2,8,3
3346,54,3,15,4
3347,31,2,8,4
3348,54,1,8,3
3349,43,3,15,2
3350,33,1,3,4
3351,28,3,15,1
3352,30,1,2,5
3353,40,2,17,3
3354,35,1,7,4
3355,27,2,15,3
3356,33,2,12,2
3357,35,1,17,4
3358,18,1,15,3
3359,40,1,5,4
3360,23,1,4,4
3361,21,2,16,4
3362,18,1,4,3
3363,18,2,2,5
3364,18,2,17,5
3365,26,1,17,3
3366,58,2,14,1
3367,28,1,9,2
3368,37,1,6,3
3369,39,2,7,1
3370,36,1,2,3
3371,34,1,3,2
3372,20,2,3,3
3373,52,2,1,4
3374,56,1,6,3
3375,18,2,18,1
3376,22,1,15,3
3377,31,2,20,5
3378,23,1,16,3
3379,41,1,15,1
3380,26,2,2,3
3381,60,1,19,5
3382,49,1,1,3
3383,37,1,11,2
3384,47,1,18,5
3385,48,1,8,2
3386,28,1,4,5
3387,25,1,4,1
3388,35,1,4,3
3389,45,2,19,3
3390,36,3,16,2
3391,18,2,17,5
3392,25,2,10,1
3393,34,2,18,5
3394,34,2,6,4
3395,58,2,17,2
3396,18,2,8,5
3397,41,2,17,2
3398,52,1,3,4
3399,62,2,14,5
3400,30,2,10,5
3401,40,2,16,2
3402,41,2,4,4
3403,37,2,6,1
3404,33,1,10,3
3405,40,1,7,2
3406,18,1,7,2
3407,43,1,11,3
3408,36,2,17,5
3409,32,2,2,2
3410,59,2,20,1
3411,26,1,12,4
3412,30,2,4,5
3413,58,1,6,2
3414,25,2,12,1
3415,28,2,15,3
3416,33,3,8,5
3417,45,1,5,1
3418,37,1,5,2
3419,19,1,7,3
3420,28,1,19,2
3421,27,1,11,4
3422,34,1,13,2
3423,40,2,13,3
3424,40,1,17,4
3425,18,1,13,4
3426,47,2,6,5
3427,38,1,6,2
3428,51,1,9,5
3429,40,1,4,3
3430,48,2,6,5
3431,40,2,3,5
3432,51,1,14,3
3433,41,1,6,4
3434,33,2,5,2
3435,62,1,1,5
3436,45,2,1,1
3437,41,1,2,4
3438,19,2,20,5
3439,19,2,15,1
3440,38,1,17,3
3441,36,2,18,5
3442,27,2,16,2
3443,36,2,20,4
3444,54,2,20,5
3445,43,2,16,2
3446,21,3,9,5
3447,33,1,3,1
3448,25,1,6,4
3449,30,1,3,2
3450,30,2,15,2
3451,29,2,14,3
3452,19,2,18,4
3453,33,1,3,5
3454,28,1,5,1
3455,18,2,15,5
3456,59,2,14,1
3457,48,1,15,3
3458,30,1,11,2
3459,35,1,1,1
3460,20,2,9,2
3461,55,1,15,2
3462,57,2,3,5
3463,36,1,15,1
3464,47,1,2,1
3465,37,1,14,2
3466,18,2,15,1
3467,30,2,20,4
3468,36,2,8,3
3469,29,2,16,4
3470,32,1,6,5
3471,33,1,19,5
3472,34,2,13,4
3473,35,2,6,3
3474,22,2,1,1
3475,26,1,9,3
3476,19,1,15,3
3477,46,2,16,1
3478,18,2,13,1
3479,48,1,18,1
3480,51,1,15,1
3481,31,2,6,2
3482,18,1,17,4
3483,30,1,16,2
3484,34,1,1,4
3485,22,1,5,4
3486,28,2,15,4
3487,53,1,15,3
3488,42,2,16,4
3489,23,2,10,1
3490,18,2,14,3
3491,31,2,11,3
3492,32,2,14,2
3493,40,1,5,5
3494,28,1,7,3
3495,41,1,12,1
3496,58,2,12,3
3497,44,2,7,2
3498,34,1,5,3
3499,32,2,2,5
3500,30,3,4,4
3501,49,2,7,3
3502,27,1,18,2
3503,35,2,19,5
3504,35,1,20,4
3505,28,1,16,3
3506,18,1,18,1
3507,38,3,7,3
3508,34,2,2,1
3509,41,1,4,2
3510,28,2,4,4
3511,49,1,20,3
3512,24,2,17,4
3513,55,1,19,1
3514,18,1,7,5
3515,40,2,14,2
3516,40,2,20,3
3517,25,2,6,5
3518,40,1,8,2
3519,50,2,2,1
3520,18,1,4,2
3521,41,1,6,4
3522,18,1,10,1
3523,23,1,15,2
3524,54,2,11,4
3525,28,1,19,4
3526,20,1,17,3
3527,32,3,8,3
3528,59,1,1,2
3529,18,1,16,4
3530,22,2,10,5
3531,52,1,19,4
3532,57,1,18,1
3533,33,1,2,2
3534,20,1,20,2
3535,60,2,11,3
3536,54,1,2,4
3537,43,3,12,3
3538,25,2,6,4
3539,34,1,14,2
3540,33,2,1,1
3541,38,1,16,1
3542,52,2,9,1
3543,45,1,3,2
3544,22,2,4,3
3545,51,1,7,4
3546,38,2,3,3
3547,43,2,1,2
3548,52,1,17,3
3549,21,2,5,5
3550,34,1,14,4
3551,28,3,19,2
3552,18,1,9,5
3553,39,1,7,3
3554,65,2,18,1
3555,18,2,11,3
3556,34,1,14,2
3557,42,2,18,1
3558,36,1,3,3
3559,33,2,7,2
3560,19,1,18,5
3561,37,2,4,5
3562,25,1,9,1
3563,18,2,7,3
3564,49,2,4,5
3565,46,1,20,3
3566,35,2,12,5
3567,37,1,20,2
3568,47,1,4,1
3569,37,2,2,1
3570,45,1,16,4
3571,31,2,3,5
3572,50,1,19,5
3573,38,1,3,4
3574,37,1,5,3
3575,19,2,11,1
3576,38,2,3,1
3577,25,1,10,1
3578,27,2,16,2
3579,25,2,3,3
3580,22,1,12,4
3581,60,1,15,1
3582,50,2,7,5
3583,58,2,9,5
3584,20,2,2,3
3585,35,2,1,2
3586,19,2,13,4
3587,26,2,3,1
3588,23,3,13,4
3589,49,1,4,4
3590,30,2,20,5
3591,47,2,20,2
3592,42,1,9,1
3593,62,2,5,5
3594,18,1,7,5
3595,50,1,12,5
3596,48,1,18,5
3597,23,2,18,4
3598,47,1,1,2
3599,39,1,13,4
3600,32,1,20,2
3601,25,1,13,2
3602,26,2,11,1
3603,59,2,9,4
3604,35,1,5,3
3605,44,1,9,2
3606,25,1,19,3
3607,25,1,18,5
3608,47,2,9,2
3609,18,2,2,2
3610,30,1,6,4
3611,35,2,14,2
3612,36,1,20,3
3613,32,2,14,2
3614,39,1,13,1
3615,43,1,3,1
3616,43,2,6,4
3617,23,2,12,1
3618,31,1,3,2
3619,49,3,9,1
3620,45,1,2,5
3621,18,2,12,4
3622,39,2,13,2
3623,18,2,17,1
3624,35,2,12,5
3625,57,1,9,1
3626,23,1,10,1
3627,24,2,3,1
3628,44,2,4,2
3629,18,2,13,4
3630,27,1,3,5
3631,42,1,11,4
3632,27,1,7,4
3633,32,2,5,3
3634,43,1,20,5
3635,40,2,20,2
3636,38,2,12,2
3637,30,1,6,3
3638,39,1,13,3
3639,33,2,6,3
3640,40,2,4,3
3641,29,2,13,2
3642,32,2,13,2
3643,23,1,17,1
3644,34,1,19,4
3645,25,2,15,4
3646,21,2,18,4
3647,38,2,7,4
3648,37,1,12,2
3649,44,2,11,2
3650,29,1,20,3
3651,39,2,19,2
3652,41,1,10,2
3653,40,1,19,1
3654,25,1,19,5
3655,36,1,7,3
3656,39,1,18,3
3657,35,1,11,1
3658,18,2,15,5
3659,36,2,4,2
3660,61,2,13,3
3661,30,1,2,5
3662,26,1,13,4
3663,39,2,2,3
3664,38,1,8,5
3665,49,1,17,4
3666,19,1,7,4
3667,43,1,8,2
3668,42,1,18,5
3669,33,2,1,3
3670,39,2,11,3
3671,47,1,17,5
3672,45,2,4,1
3673,21,2,20,1
3674,44,1,4,2
3675,34,1,19,2
3676,35,1,9,1
3677,35,2,19,4
3678,33,1,4,4
3679,49,2,18,1
3680,33,2,12,3
3681,21,1,3,1
3682,30,2,7,3
3683,37,2,19,3
3684,49,1,17,4
3685,42,2,1,4
3686,24,1,15,4
3687,64,1,20,3
3688,38,3,14,3
3689,50,2,17,2
3690,33,1,15,1
3691,41,2,3,4
3692,45,1,15,5
3693,49,2,6,5
3694,47,2,10,3
3695,45,1,2,2
3696,31,2,7,1
3697,28,2,8,3
3698,38,2,5,1
3699,46,1,9,3
3700,32,2,19,4
3701,47,2,15,2
3702,52,2,10,4
3703,24,1,8,4
3704,24,1,10,5
3705,33,2,14,5
3706,38,2,5,5
3707,28,2,12,5
3708,51,2,2,3
3709,40,2,7,3
3710,35,2,9,2
3711,18,1,19,5
3712,19,1,8,5
3713,38,2,6,3
3714,18,1,15,1
3715,47,1,2,4
3716,33,1,9,2
3717,73,1,17,3
3718,62,2,8,3
3719,32,2,9,4
3720,33,1,4,2
3721,46,2,6,3
3722,55,2,6,5
3723,18,2,18,5
3724,18,2,8,3
3725,27,1,1,1
3726,41,2,19,1
3727,40,2,6,1
3728,47,2,6,5
3729,20,2,1,5
3730,18,1,8,4
3731,45,2,4,1
3732,25,1,17,4
3733,18,1,18,3
3734,36,1,13,3
3735,44,2,12,2
3736,33,2,6,2
3737,29,1,17,2
3738,33,1,8,2
3739,30,2,1,5
3740,18,2,2,4
3741,26,1,1,5
3742,41,1,12,3
3743,38,2,12,1
3744,37,1,7,1
3745,23,1,13,4
3746,32,1,11,4
3747,18,1,5,3
3748,37,2,18,5
3749,52,1,17,1
3750,18,1,5,5
3751,27,1,10,3
3752,38,2,5,5
3753,50,1,20,1
3754,29,2,10,3
3755,26,2,1,5
3756,18,1,1,5
3757,36,1,8,5
3758,59,1,16,5
3759,38,2,18,4
3760,34,1,10,3
3761,38,2,10,3
3762,34,1,9,5
3763,25,2,17,5
3764,44,1,13,4
3765,37,1,6,1
3766,35,2,20,4
3767,23,2,8,5
3768,50,1,11,5
3769,42,1,18,5
3770,28,1,15,5
3771,47,1,8,4
3772,29,2,2,5
3773,25,2,8,1
3774,25,2,7,2
3775,18,2,20,1
3776,40,1,18,5
3777,18,2,2,4
3778,20,1,3,5
3779,18,1,13,4
3780,33,1,16,2
3781,33,1,8,3
3782,31,2,13,1
3783,22,1,13,2
3784,20,2,4,5
3785,40,2,17,4
3786,28,1,4,4
3787,38,2,12,3
3788,24,3,3,2
3789,37,1,6,1
3790,50,1,9,4
3791,42,2,19,1
3792,30,1,1,5
3793,38,2,18,4
3794,32,1,17,4
3795,35,2,14,2
3796,31,1,2,3
3797,33,2,7,5
3798,37,2,8,3
3799,23,2,13,2
3800,22,2,9,1
3801,18,1,1,2
3802,18,2,4,2
3803,20,2,19,2
3804,36,1,12,4
3805,24,2,8,5
3806,41,2,5,1
3807,35,1,2,3
3808,18,2,16,1
3809,42,2,2,4
3810,44,2,17,4
3811,23,2,16,3
3812,40,1,5,4
3813,24,2,3,3
3814,36,1,15,4
3815,19,2,11,2
3816,18,2,6,4
3817,30,2,7,3
3818,33,1,16,3
3819,30,1,18,3
3820,20,1,4,5
3821,30,3,17,1
3822,38,2,11,1
3823,34,2,20,2
3824,37,2,7,3
3825,26,2,5,5
3826,49,2,16,5
3827,20,2,10,5
3828,40,2,17,3
3829,49,2,7,5
3830,40,2,1,5
3831,32,2,7,1
3832,28,1,9,4
3833,47,2,16,4
3834,18,1,8,4
3835,23,1,10,3
3836,30,2,17,2
3837,49,2,10,2
3838,39,2,7,1
3839,23,1,7,2
3840,31,2,12,2
3841,27,2,9,4
3842,26,2,10,4
3843,46,1,10,3
3844,18,2,11,2
3845,54,1,15,3
3846,44,1,14,5
3847,48,1,13,1
3848,29,1,5,1
3849,33,2,19,5
3850,18,1,14,1
3851,28,1,13,2
3852,40,2,15,3
3853,50,2,7,2
3854,21,1,11,1
3855,30,1,8,2
3856,33,1,20,1
3857,18,1,7,3
3858,42,1,14,1
3859,26,2,3,5
3860,32,1,7,1
3861,29,2,17,5
3862,25,1,3,3
3863,34,1,1,1
3864,32,1,8,3
3865,30,2,1,4
3866,26,2,17,4
3867,38,2,13,1
3868,54,1,8,4
3869,36,1,15,2
3870,46,2,4,2
3871,18,1,8,5
3872,36,1,3,4
3873,21,2,12,5
3874,18,2,9,4
3875,26,1,2,2
3876,49,1,18,4
3877,46,1,17,2
3878,37,1,15,2
3879,18,3,16,3
3880,32,2,16,2
3881,38,1,18,2
3882,37,2,11,5
3883,18,2,6,4
3884,24,2,16,1
3885,34,2,17,1
3886,41,1,16,2
3887,18,1,13,4
3888,33,2,17,3
3889,36,1,17,1
3890,45,1,4,5
3891,43,1,16,5
3892,41,1,18,5
3893,25,2,3,3
3894,18,1,11,3
3895,30,1,2,3
3896,47,1,11,4
3897,51,1,4,4
3898,43,1,12,4
3899,40,1,7,3
